draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
358,232.9,-57.9,3.78,16.0,20.0,12.0,15.3,N-S,17.0,38.5,13.0,16.1,188.6,17.7,66.5,13.9,18.3,0,,0,31.17,15.89
359,211.8,-57.5,3.09,16.0,20.0,11.4,15.9,N-S,20.0,40.0,14.5,16.7,186.7,18.3,68.5,11.5,17.3,1,4.69,1,4.69,-11.2
360,224.1,-59.2,2.83,20.0,16.0,13.8,17.7,N-S,21.4,37.8,13.3,18.1,188.2,18.4,78.6,11.0,18.1,0,,0,21.8,4.09
361,222.9,-58.3,3.58,16.0,20.0,14.3,18.8,N-S,17.8,36.1,14.1,17.6,184.2,18.7,65.9,12.7,19.1,0,,0,26.72,7.88
362,223.3,-58.1,3.2,16.0,20.0,9.3,14.3,N-S,18.5,40.0,13.6,16.1,188.3,17.9,66.7,12.9,20.2,0,,0,18.75,4.47
363,229.0,-57.8,3.75,16.0,20.0,13.9,16.9,E-W,19.9,37.1,12.5,16.6,184.2,16.7,72.9,13.8,18.6,0,,0,35.16,18.23
364,214.0,-60.8,3.26,16.0,20.0,16.3,19.5,E-W,20.0,40.4,12.7,16.5,186.1,19.2,79.0,12.2,18.3,1,5.94,1,5.86,-13.61
365,229.6,-59.3,3.77,16.0,20.0,13.5,18.0,N-S,20.2,35.4,14.4,18.2,184.7,19.7,75.2,13.0,19.6,0,,0,31.17,13.15
366,219.0,-56.0,2.55,20.0,16.0,10.3,14.4,E-W,18.6,37.2,13.0,17.7,188.8,18.5,64.1,12.7,17.8,0,,0,21.33,6.94
367,216.3,-56.2,2.85,20.0,16.0,12.2,16.2,E-W,20.0,35.9,12.1,17.0,187.8,18.7,62.1,13.0,20.4,0,,0,20.39,4.19
368,221.7,-60.9,3.67,20.0,16.0,11.1,16.0,E-W,20.9,39.6,13.4,16.2,188.7,18.0,67.4,12.7,20.2,0,,0,19.22,3.23
369,232.2,-57.2,3.46,20.0,16.0,13.0,16.7,E-W,21.2,38.5,13.8,16.1,188.7,17.8,74.8,12.0,20.0,0,,0,30.0,13.28
370,233.1,-58.7,3.31,20.0,16.0,11.4,16.1,N-S,20.8,37.4,13.1,16.5,184.1,19.0,65.6,12.9,21.7,0,,0,40.78,24.7
371,213.9,-58.8,3.68,16.0,20.0,15.3,18.7,N-S,19.8,39.5,13.4,17.3,189.2,17.0,69.8,12.4,20.3,1,5.62,1,5.62,-13.08
372,218.3,-58.5,3.48,20.0,16.0,12.2,15.5,E-W,16.3,39.6,14.2,19.0,186.3,18.8,71.0,12.6,18.3,0,,0,21.33,5.87
373,212.7,-60.8,3.45,16.0,20.0,14.7,19.1,N-S,16.8,36.6,13.8,17.6,189.3,16.4,63.8,12.6,20.6,0,,1,18.98,-0.11
374,231.6,-56.3,3.13,16.0,20.0,10.6,14.5,N-S,21.5,35.7,12.4,18.3,188.9,19.4,78.4,11.6,19.5,0,,0,24.38,9.92
375,208.7,-60.0,3.77,16.0,20.0,14.8,19.6,N-S,21.5,38.4,12.4,17.2,188.3,18.9,64.2,12.4,19.4,1,4.38,1,4.45,-15.16
376,231.9,-57.2,3.74,20.0,16.0,11.0,14.6,E-W,16.9,40.2,13.3,17.5,186.2,18.8,73.1,13.4,21.2,0,,0,38.91,24.26
377,213.7,-57.4,2.93,20.0,16.0,14.5,18.4,N-S,16.5,38.0,13.3,16.3,187.0,16.4,60.3,13.1,18.9,0,,0,19.92,1.56
378,213.1,-58.5,2.9,16.0,20.0,15.0,18.4,E-W,19.1,38.9,13.5,16.6,187.8,19.2,77.5,12.7,20.0,1,5.16,1,5.16,-13.26
379,222.3,-60.9,2.84,16.0,20.0,15.0,18.6,N-S,19.5,38.7,13.4,19.1,185.0,16.4,74.5,13.8,20.3,0,,0,19.22,0.61
380,215.4,-59.2,3.72,16.0,20.0,11.2,15.0,N-S,17.5,39.5,14.1,15.8,188.8,18.9,70.7,12.9,22.0,1,8.28,1,8.44,-6.57
381,224.2,-57.9,3.62,20.0,16.0,10.8,14.1,E-W,18.4,35.9,13.8,16.7,186.5,19.9,68.4,11.8,19.9,0,,0,22.27,8.15
382,208.6,-58.0,3.18,16.0,20.0,13.7,17.3,E-W,16.5,36.4,13.4,17.1,183.9,17.2,74.6,13.8,18.7,1,3.75,1,3.75,-13.56
383,228.3,-60.1,3.51,20.0,16.0,15.7,18.8,E-W,17.2,36.2,13.1,18.1,184.5,17.5,62.3,12.3,18.6,0,,0,32.11,13.3
384,228.2,-57.0,3.39,20.0,16.0,15.2,19.3,E-W,21.2,40.7,14.0,16.0,184.1,17.6,67.5,13.5,20.0,0,,0,36.09,16.81
385,230.7,-60.8,3.39,20.0,16.0,12.5,16.9,N-S,21.6,36.6,13.4,17.5,187.7,17.7,72.8,12.3,17.7,0,,0,25.55,8.68
386,231.7,-59.3,3.46,16.0,20.0,9.6,14.2,N-S,17.4,35.9,12.1,17.0,186.8,16.7,74.6,12.8,19.5,0,,0,28.59,14.39
387,233.2,-60.7,2.94,20.0,16.0,12.2,15.8,N-S,21.8,39.8,13.4,18.5,187.6,17.9,67.4,12.3,18.3,0,,0,32.11,16.35
388,214.5,-60.9,3.31,20.0,16.0,13.4,17.2,E-W,17.7,39.3,12.9,16.6,187.5,16.3,79.0,12.0,19.8,0,,0,17.81,0.6
389,232.7,-56.8,3.38,16.0,20.0,12.9,17.0,E-W,19.0,35.7,13.6,16.0,189.1,16.6,65.5,12.4,19.5,0,,0,26.25,9.23
390,224.7,-58.1,3.23,20.0,16.0,13.3,17.8,N-S,16.5,40.2,14.3,18.5,188.3,19.2,60.1,12.5,19.4,0,,0,22.97,5.13
391,211.5,-56.4,3.21,16.0,20.0,14.9,18.0,N-S,17.6,38.9,12.2,17.5,184.6,16.2,61.9,11.4,17.0,1,3.91,1,3.98,-14.05
392,225.0,-57.2,2.92,20.0,16.0,11.1,14.7,N-S,16.2,36.9,13.0,18.2,184.4,17.0,70.2,12.8,19.3,0,,0,31.17,16.51
393,219.6,-59.1,2.84,20.0,16.0,13.2,17.3,E-W,18.4,38.3,13.0,18.3,186.5,19.2,61.4,12.2,20.7,0,,0,20.86,3.55
394,210.5,-58.6,2.58,16.0,20.0,12.7,16.7,N-S,19.3,36.8,13.2,15.9,184.7,20.0,76.7,13.4,21.6,1,6.72,1,6.8,-9.9
395,229.5,-60.6,3.71,16.0,20.0,10.1,14.1,E-W,21.5,38.8,12.9,16.7,185.7,18.5,69.1,11.9,19.4,0,,0,22.5,8.42
396,219.0,-56.7,3.2,16.0,20.0,12.6,16.9,N-S,19.3,35.8,14.6,17.0,183.9,19.8,69.2,12.7,18.2,0,,0,21.56,4.7
397,223.9,-59.7,2.57,16.0,20.0,12.9,16.3,N-S,21.5,39.1,13.0,18.8,187.4,18.0,72.7,12.5,18.4,0,,0,19.92,3.66
398,232.2,-56.8,2.57,20.0,16.0,15.6,19.2,E-W,20.8,37.8,13.9,16.9,187.8,17.7,73.9,13.1,19.2,0,,0,34.22,15.0
399,210.1,-58.9,3.53,20.0,16.0,10.6,14.3,N-S,17.1,37.3,13.2,16.7,186.2,18.5,65.8,12.9,21.6,1,2.97,1,3.05,-11.28
